,created_at,retweet_count,favorite_count,rating_numerator,rating_denominator,dog_breed,display_text_range,entities_size_large_w,entities_size_large_h
645,2016-07-31 20:21:02+00:00,1772,6139,11,10,sussex_spaniel,103,768,1024
646,2016-07-31 16:50:42+00:00,1738,5450,12,10,golden_retriever,121,1024,768
647,2016-07-31 01:12:26+00:00,1090,4304,10,10,golden_retriever,114,768,1024
648,2016-07-30 17:56:51+00:00,2222,7706,11,10,kuvasz,114,2048,1536
649,2016-07-30 01:22:17+00:00,1775,5587,12,10,kuvasz,78,768,1024
650,2016-07-29 18:53:24+00:00,3746,13315,7,10,shetland_sheepdog,117,768,1024
651,2016-07-29 15:27:55+00:00,1812,5926,11,10,labrador_retriever,85,768,1024
652,2016-07-29 02:40:28+00:00,826,3240,11,10,old_english_sheepdog,111,640,791
653,2016-07-29 00:57:05+00:00,3480,10219,13,10,chesapeake_bay_retriever,101,564,560
654,2016-07-28 19:06:01+00:00,1477,5252,12,10,chesapeake_bay_retriever,116,735,737
655,2016-07-28 01:31:38+00:00,902,3476,11,10,pembroke,109,1024,768
656,2016-07-28 01:00:57+00:00,1995,4378,165,150,labrador_retriever,55,320,568
657,2016-07-27 20:56:24+00:00,1730,4769,10,10,chesapeake_bay_retriever,69,768,1024
658,2016-07-27 17:35:10+00:00,941,3068,11,10,pembroke,114,749,989
659,2016-07-26 20:47:17+00:00,334,2454,9,10,cardigan,117,576,1024
660,2016-07-26 00:58:34+00:00,2972,6261,10,10,old_english_sheepdog,79,768,1024
661,2016-07-25 23:54:05+00:00,1085,4157,11,10,labrador_retriever,116,1024,1024
662,2016-07-25 16:21:11+00:00,992,4191,12,10,bluetick,90,768,1024
663,2016-07-25 15:19:12+00:00,941,3980,4,10,unknown,117,768,1024
664,2016-07-25 02:20:45+00:00,6223,13809,13,10,golden_retriever,102,768,1024
665,2016-07-25 01:52:43+00:00,1562,5343,10,10,labrador_retriever,93,750,1334
666,2016-07-24 23:20:20+00:00,1281,4121,8,10,italian_greyhound,115,768,1024
667,2016-07-23 23:42:53+00:00,1806,5712,11,10,golden_retriever,103,768,1024
668,2016-07-23 19:49:07+00:00,1811,6069,12,10,golden_retriever,113,818,1024
669,2016-07-23 00:46:50+00:00,1173,4576,11,10,pembroke,86,1024,1024
670,2016-07-22 16:28:07+00:00,3229,9465,13,10,unknown,55,749,419
671,2016-07-22 01:42:09+00:00,985,3606,11,10,golden_retriever,47,742,741
672,2016-07-22 00:43:32+00:00,16012,40186,12,10,french_bulldog,116,900,380
673,2016-07-21 23:53:04+00:00,1378,5830,10,10,airedale,114,574,467
674,2016-07-21 02:41:54+00:00,2586,6684,12,10,pekinese,80,720,1280
675,2016-07-19 01:04:16+00:00,4832,14955,14,10,unknown,117,640,791
676,2016-07-18 18:43:07+00:00,10025,19319,13,10,labrador_retriever,81,480,480
677,2016-07-18 01:53:28+00:00,2275,6311,11,10,golden_retriever,116,768,1024
678,2016-07-17 18:38:22+00:00,466,2355,12,10,unknown,99,729,736
679,2016-07-17 01:05:25+00:00,1762,4815,10,10,unknown,57,480,854
680,2016-07-16 22:55:55+00:00,660,3415,11,10,beagle,72,320,240
681,2016-07-16 01:08:03+00:00,2132,7206,10,10,chow,110,576,1024
682,2016-07-14 18:22:23+00:00,1961,5334,10,10,miniature_pinscher,109,569,837
683,2016-07-14 02:47:04+00:00,3181,7167,11,10,unknown,116,222,400
684,2016-07-14 01:19:12+00:00,1701,5240,12,10,whippet,56,320,568
685,2016-07-13 23:48:51+00:00,2088,6943,8,10,bluetick,113,768,1024
686,2016-07-13 18:26:16+00:00,940,3041,11,10,chow,76,768,1024
687,2016-07-13 00:43:15+00:00,861,3570,10,10,pembroke,117,768,1024
688,2016-07-12 17:27:23+00:00,1413,6341,11,10,german_shepherd,117,820,1024
689,2016-07-12 01:52:49+00:00,1433,5478,10,10,german_shepherd,60,1024,1024
690,2016-07-12 00:27:52+00:00,1403,3983,10,10,english_setter,63,575,1024
691,2016-07-11 15:07:30+00:00,3092,6678,11,10,labrador_retriever,88,750,1334
692,2016-07-11 02:51:40+00:00,993,3512,8,10,bedlington_terrier,79,720,1280
693,2016-07-10 16:10:29+00:00,1635,5420,12,10,labrador_retriever,109,1024,768
694,2016-07-10 00:32:46+00:00,1174,4734,11,10,lakeland_terrier,83,576,1024
695,2016-07-09 17:28:29+00:00,1757,5329,12,10,chow,77,1024,1365
696,2016-07-09 02:06:27+00:00,2779,7238,13,10,toy_poodle,54,652,625
697,2016-07-09 01:08:47+00:00,992,3996,5,10,dalmatian,113,640,440
698,2016-07-08 22:09:27+00:00,1133,4604,10,10,labrador_retriever,94,460,599
699,2016-07-08 16:44:23+00:00,912,2948,12,10,golden_retriever,99,320,568
700,2016-07-08 03:07:09+00:00,5304,11461,10,10,walker_hound,111,1280,720
701,2016-07-08 00:04:50+00:00,1640,5752,12,10,labrador_retriever,106,1024,768
702,2016-07-07 19:16:47+00:00,1170,4614,10,10,labrador_retriever,73,1024,682
703,2016-07-07 01:47:22+00:00,1223,4372,11,10,toy_poodle,117,768,1024
704,2016-07-06 15:54:42+00:00,4510,11966,12,10,pembroke,115,720,960
705,2016-07-06 01:46:38+00:00,1028,4033,8,10,unknown,81,1024,1529
706,2016-07-05 20:41:01+00:00,3855,12022,12,10,golden_retriever,64,1024,768
707,2016-07-05 17:38:41+00:00,1025,4156,9,10,border_collie,112,864,1023
708,2016-07-05 02:00:06+00:00,868,2849,13,10,pug,63,750,582
709,2016-07-05 01:00:05+00:00,1155,3290,11,10,toy_poodle,93,704,960
710,2016-07-05 00:00:18+00:00,1187,3961,10,10,shih-tzu,84,1536,2048
711,2016-07-04 23:00:03+00:00,762,2791,11,10,golden_retriever,117,416,555
712,2016-07-04 22:00:12+00:00,482,1974,12,10,pug,106,359,479
713,2016-07-04 21:00:04+00:00,2987,7099,10,10,redbone,61,721,1119
714,2016-07-04 20:00:23+00:00,808,2887,11,10,saluki,103,269,479
715,2016-07-04 19:00:33+00:00,561,2897,13,10,labrador_retriever,112,269,479
716,2016-07-04 18:00:41+00:00,706,2467,10,10,standard_poodle,120,1536,2048
717,2016-07-04 17:00:26+00:00,807,2938,11,10,boston_bull,114,785,523
718,2016-07-04 16:00:22+00:00,745,2768,12,10,old_english_sheepdog,78,533,523
719,2016-07-04 15:00:45+00:00,2233,4688,1776,10,unknown,55,371,479
720,2016-07-04 01:17:51+00:00,1187,4245,12,10,pekinese,75,577,1024
721,2016-07-03 01:41:06+00:00,1489,5554,11,10,papillon,67,750,1334
722,2016-07-03 00:43:15+00:00,480,2385,10,10,chesapeake_bay_retriever,114,694,771
723,2016-07-03 00:14:27+00:00,3102,7793,10,10,pomeranian,111,577,1024
724,2016-07-02 19:01:20+00:00,2014,4975,12,10,wire-haired_fox_terrier,116,568,320
725,2016-07-02 02:17:13+00:00,1384,4385,11,10,pug,114,1365,2048
726,2016-07-02 00:27:45+00:00,721,2815,8,10,west_highland_white_terrier,114,577,1024
727,2016-07-01 20:31:43+00:00,3079,9786,10,10,german_short-haired_pointer,113,600,600
728,2016-07-01 17:33:49+00:00,2026,5290,13,10,borzoi,78,716,889
729,2016-07-01 02:31:39+00:00,859,2520,13,10,unknown,111,1280,720
730,2016-07-01 02:06:06+00:00,1433,4303,11,10,pembroke,101,1024,768
731,2016-07-01 01:40:41+00:00,1215,3861,10,10,unknown,116,1024,1024
732,2016-06-30 17:54:50+00:00,1780,5518,6,10,soft-coated_wheaten_terrier,117,600,600
733,2016-06-30 17:28:39+00:00,597,1998,12,10,tibetan_terrier,86,316,568
734,2016-06-30 02:45:28+00:00,1106,4730,10,10,borzoi,93,1024,768
735,2016-06-30 01:15:31+00:00,671,3377,11,10,shetland_sheepdog,78,1024,682
736,2016-06-30 00:09:04+00:00,644,3359,7,10,unknown,115,576,1024
737,2016-06-29 01:23:16+00:00,1925,5251,10,10,kelpie,71,937,632
738,2016-06-28 23:23:19+00:00,2315,6037,11,10,samoyed,116,2048,1536
739,2016-06-28 20:14:22+00:00,863,2662,8,10,kuvasz,117,2048,1752
740,2016-06-28 17:28:22+00:00,665,2564,11,10,pembroke,113,768,1024
741,2016-06-28 15:40:07+00:00,1037,4413,4,10,pembroke,115,1536,2048
742,2016-06-28 01:21:27+00:00,514,2115,10,10,chesapeake_bay_retriever,105,768,1024
743,2016-06-28 00:54:46+00:00,937,3340,11,10,basenji,117,612,612
744,2016-06-27 19:31:23+00:00,1452,5001,10,10,cardigan,116,2048,2048
745,2016-06-27 16:08:30+00:00,922,3499,10,10,unknown,114,1536,2048
746,2016-06-27 00:07:44+00:00,1415,4775,11,10,shetland_sheepdog,76,1536,2048
747,2016-06-26 23:05:29+00:00,812,3049,10,10,unknown,100,492,787
748,2016-06-26 16:25:26+00:00,3561,8696,11,10,labrador_retriever,114,768,1024
749,2016-06-26 03:22:31+00:00,262,2658,0,10,unknown,96,576,1024
750,2016-06-26 01:08:52+00:00,1897,5449,11,10,pembroke,111,1024,768
751,2016-06-25 21:34:37+00:00,1566,4838,13,10,ibizan_hound,39,960,626
752,2016-06-25 19:42:08+00:00,1435,4442,10,10,boston_bull,52,1024,1820
753,2016-06-25 15:29:00+00:00,1615,5510,12,10,golden_retriever,117,940,461
754,2016-06-25 00:56:43+00:00,977,4269,10,10,toy_poodle,91,1536,2048
755,2016-06-24 15:48:42+00:00,1460,5624,9,10,german_shepherd,115,960,639
756,2016-06-24 00:04:36+00:00,1961,6245,10,10,chow,101,720,960
757,2016-06-23 19:05:49+00:00,724,3236,11,10,shetland_sheepdog,84,1024,576
758,2016-06-23 01:25:06+00:00,950,3582,10,10,pekinese,110,768,1024
759,2016-06-22 20:18:30+00:00,2092,6349,7,10,chow,98,768,1024
760,2016-06-22 01:50:58+00:00,2275,6413,10,10,basset,100,1024,768
761,2016-06-22 01:06:43+00:00,2166,7759,9,10,labrador_retriever,117,768,1024
762,2016-06-21 17:58:09+00:00,2451,6459,12,10,unknown,58,2048,1536
763,2016-06-21 00:54:33+00:00,2025,6594,12,10,shetland_sheepdog,111,800,533
764,2016-06-20 20:49:19+00:00,557,2676,9,10,old_english_sheepdog,85,720,960
765,2016-06-20 19:11:53+00:00,2402,7152,12,10,toy_poodle,99,576,1024
766,2016-06-20 01:54:27+00:00,1406,5090,10,10,shetland_sheepdog,64,960,720
767,2016-06-19 01:02:50+00:00,1898,6195,11,10,samoyed,116,768,1024
768,2016-06-18 18:26:18+00:00,69478,141868,13,10,labrador_retriever,92,406,720
769,2016-06-18 01:33:55+00:00,984,3797,11,10,bull_mastiff,116,576,1024
770,2016-06-17 19:59:26+00:00,863,3312,10,10,dalmatian,116,1024,768
771,2016-06-17 01:00:24+00:00,1248,4072,10,10,weimaraner,117,768,1024
772,2016-06-17 00:05:25+00:00,5849,16571,7,10,unknown,113,583,389
773,2016-06-16 20:47:36+00:00,850,3196,11,10,standard_poodle,90,768,1024
774,2016-06-16 18:26:48+00:00,3363,7235,13,10,unknown,112,1280,720
775,2016-06-16 01:25:36+00:00,1102,3835,10,10,malamute,105,768,1024
776,2016-06-15 23:24:09+00:00,1710,5596,12,10,kuvasz,115,768,1024
777,2016-06-15 22:36:19+00:00,1224,3493,10,10,golden_retriever,116,604,453
778,2016-06-14 01:24:27+00:00,1771,4008,10,10,unknown,103,804,1024
779,2016-06-13 21:16:49+00:00,3548,6580,14,10,unknown,111,639,989
780,2016-06-13 18:27:32+00:00,3362,8873,12,10,pug,82,640,959
781,2016-06-13 15:59:24+00:00,1742,6131,11,10,cardigan,100,632,954
782,2016-06-13 01:06:33+00:00,1227,3916,12,10,unknown,65,1024,1820
783,2016-06-13 00:22:53+00:00,1380,4592,8,10,french_bulldog,96,484,645
784,2016-06-12 00:44:30+00:00,1365,4130,10,10,kuvasz,65,750,734
785,2016-06-11 21:27:17+00:00,2460,7392,11,10,labrador_retriever,116,768,1024
786,2016-06-11 01:13:51+00:00,737,3340,9,10,chesapeake_bay_retriever,76,1024,768
787,2016-06-10 16:19:48+00:00,2867,7939,12,10,chihuahua,116,768,1024
788,2016-06-10 00:39:48+00:00,2767,8664,12,10,golden_retriever,68,576,1024
789,2016-06-09 19:52:53+00:00,2425,5700,10,10,malamute,116,768,1024
790,2016-06-09 01:07:06+00:00,845,3075,9,10,toy_poodle,114,768,1024
791,2016-06-09 00:19:04+00:00,695,2580,8,10,unknown,94,1024,576
792,2016-06-08 22:48:46+00:00,6112,16442,11,10,norwegian_elkhound,116,576,1024
793,2016-06-08 02:41:38+00:00,11927,31716,9,11,golden_retriever,117,750,1144
794,2016-06-08 02:09:24+00:00,379,2208,10,10,unknown,65,768,1024
795,2016-06-08 01:45:19+00:00,784,2987,9,10,golden_retriever,68,750,603
796,2016-06-07 16:09:13+00:00,1761,6020,10,10,chesapeake_bay_retriever,116,1024,768
797,2016-06-07 00:36:02+00:00,5283,18044,12,10,irish_water_spaniel,113,768,1024
798,2016-06-06 21:32:13+00:00,963,3646,10,10,redbone,114,819,992
799,2016-06-06 15:40:26+00:00,775,3443,12,10,toy_poodle,104,575,844
800,2016-06-05 23:53:41+00:00,1477,4866,9,10,blenheim_spaniel,115,1024,1365
801,2016-06-05 19:47:03+00:00,18946,35701,10,10,labrador_retriever,96,768,1024
802,2016-06-05 15:54:48+00:00,2599,6453,6,10,walker_hound,114,750,937
803,2016-06-04 23:31:25+00:00,51951,104697,13,10,eskimo_dog,115,1280,720
804,2016-06-04 00:08:17+00:00,1025,3415,11,10,american_staffordshire_terrier,111,450,338
805,2016-06-04 00:01:35+00:00,710,2968,10,10,labrador_retriever,79,576,1024
806,2016-06-03 01:07:16+00:00,1366,4600,11,10,chow,99,1024,1127
807,2016-06-02 16:10:29+00:00,731,2940,10,10,cocker_spaniel,58,861,767
808,2016-06-02 01:44:22+00:00,1089,3888,9,10,bedlington_terrier,117,1024,680
809,2016-06-02 00:32:39+00:00,2988,7907,12,10,keeshond,64,750,986
810,2016-06-01 23:52:28+00:00,574,2230,10,10,pug,55,1024,1024
811,2016-06-01 02:00:04+00:00,1577,4713,10,10,vizsla,115,768,1024
812,2016-06-01 00:17:54+00:00,3132,9013,10,10,malamute,91,1024,1365
813,2016-05-31 16:14:39+00:00,1173,4529,11,10,pembroke,117,576,1024
814,2016-05-31 00:49:32+00:00,3993,9257,13,10,samoyed,109,925,959
815,2016-05-30 16:40:14+00:00,718,3249,9,10,unknown,98,682,1136
816,2016-05-30 15:52:33+00:00,6632,13259,13,10,unknown,82,480,480
817,2016-05-29 01:49:16+00:00,1527,3791,13,10,schipperke,39,583,583
818,2016-05-28 01:18:00+00:00,1090,3599,11,10,toy_poodle,65,768,1024
819,2016-05-27 15:58:54+00:00,2501,7322,10,10,labrador_retriever,117,577,1024
820,2016-05-27 01:47:23+00:00,2663,7100,10,10,golden_retriever,116,960,640
821,2016-05-27 00:32:10+00:00,1028,3242,11,10,cocker_spaniel,76,768,1024
822,2016-05-26 01:47:51+00:00,990,3655,12,10,pembroke,41,1024,1024
823,2016-05-26 00:54:06+00:00,2108,5534,11,10,pug,77,575,1024
824,2016-05-25 01:03:06+00:00,4463,11799,11,10,unknown,117,768,1024
825,2016-05-24 23:47:49+00:00,796,3007,8,10,staffordshire_bullterrier,92,768,1024
826,2016-05-24 15:55:00+00:00,865,2827,9,10,walker_hound,121,960,720
827,2016-05-24 01:02:00+00:00,464,2489,10,10,maltese_dog,83,1024,1024
828,2016-05-23 16:46:51+00:00,5684,11320,13,10,golden_retriever,71,639,536
829,2016-05-23 16:01:50+00:00,483,2272,11,10,siberian_husky,116,577,1024
830,2016-05-21 01:13:53+00:00,706,3230,10,10,beagle,90,768,1024
831,2016-05-21 00:50:46+00:00,906,3314,10,10,lhasa,80,608,935
832,2016-05-20 02:18:32+00:00,837,2819,10,10,french_bulldog,45,768,1024
833,2016-05-20 00:51:30+00:00,1123,3783,11,10,chow,96,1024,1820
834,2016-05-19 01:38:16+00:00,15270,48247,12,10,golden_retriever,51,1024,1365
835,2016-05-18 00:39:02+00:00,477,2180,12,10,staffordshire_bullterrier,65,635,960
836,2016-05-18 00:14:46+00:00,783,3206,11,10,pomeranian,117,1024,1820
837,2016-05-17 14:57:41+00:00,705,3291,10,10,staffordshire_bullterrier,97,660,950
838,2016-05-17 01:00:32+00:00,2252,7275,11,10,basset,114,610,400
839,2016-05-16 00:31:53+00:00,4798,13391,11,10,english_setter,71,575,1024
840,2016-05-14 00:49:30+00:00,885,3127,12,10,pembroke,73,749,749
841,2016-05-13 16:15:54+00:00,1126,3465,204,170,unknown,98,564,564
842,2016-05-13 00:56:32+00:00,1758,5492,9,10,newfoundland,117,721,1280
843,2016-05-12 01:40:42+00:00,1878,4361,10,10,american_staffordshire_terrier,68,639,910
844,2016-05-11 15:59:50+00:00,928,3132,11,10,eskimo_dog,99,575,791
845,2016-05-11 01:44:07+00:00,946,3414,11,10,pug,85,576,1024
846,2016-05-11 00:43:55+00:00,1670,4348,6,10,unknown,117,500,667
847,2016-05-10 02:05:03+00:00,997,3628,11,10,unknown,112,576,1024
848,2016-05-10 01:00:58+00:00,336,1563,12,10,unknown,44,720,1280
849,2016-05-10 00:01:12+00:00,1107,3571,13,10,kelpie,55,1024,1025
850,2016-05-09 00:11:16+00:00,2061,5209,13,10,german_shepherd,59,1024,576
851,2016-05-08 00:59:46+00:00,286,1703,10,10,unknown,27,1024,1820
852,2016-05-07 16:34:32+00:00,728,2827,11,10,maltese_dog,117,768,1024
853,2016-05-07 01:37:30+00:00,1518,4194,13,10,pembroke,74,1024,768
854,2016-05-07 00:59:55+00:00,604,2473,10,10,saint_bernard,58,1024,576
855,2016-05-06 18:33:34+00:00,934,2999,8,10,unknown,84,575,757
856,2016-05-06 02:24:02+00:00,1795,4393,10,10,saint_bernard,116,1024,1024
857,2016-05-06 00:53:27+00:00,864,3335,12,10,collie,114,1024,717
858,2016-05-05 02:21:37+00:00,1065,3841,11,10,newfoundland,82,960,540
859,2016-05-05 01:35:26+00:00,1483,4070,12,10,pomeranian,61,576,1024
860,2016-05-05 00:16:48+00:00,975,3696,11,10,cocker_spaniel,76,768,1024
861,2016-05-04 02:26:00+00:00,562,2664,12,10,border_collie,97,1024,1536
862,2016-05-03 23:42:26+00:00,1567,5274,13,10,great_pyrenees,56,1024,1024
863,2016-05-03 15:46:33+00:00,1061,4012,10,10,pomeranian,97,1024,1024
864,2016-05-03 01:50:44+00:00,661,2999,11,10,toy_poodle,94,768,1024
865,2016-05-02 23:59:09+00:00,734,2750,9,10,chihuahua,112,768,1024
866,2016-05-02 16:38:15+00:00,1221,3509,10,10,flat-coated_retriever,94,1024,682
867,2016-05-02 00:43:25+00:00,2168,6159,12,10,toy_poodle,72,768,1024
868,2016-05-01 21:32:40+00:00,1350,3465,10,10,soft-coated_wheaten_terrier,114,574,764
869,2016-05-01 17:38:46+00:00,902,3217,12,10,miniature_pinscher,116,1024,959
870,2016-04-30 01:41:23+00:00,1023,3976,9,10,standard_poodle,117,960,720
871,2016-04-29 00:21:01+00:00,2378,6373,12,10,toy_poodle,102,600,800
872,2016-04-28 20:40:11+00:00,1226,3763,11,10,chow,104,1024,768
873,2016-04-28 16:52:08+00:00,1582,4673,12,10,boxer,115,768,1024
874,2016-04-26 15:29:30+00:00,1147,3363,12,10,golden_retriever,117,500,480
875,2016-04-26 01:26:53+00:00,560,2107,11,10,german_short-haired_pointer,47,1024,1024
876,2016-04-25 01:12:38+00:00,1487,4758,10,10,golden_retriever,99,832,1024
877,2016-04-24 01:38:33+00:00,1591,3880,10,10,border_collie,90,1024,1024
878,2016-04-24 01:24:35+00:00,507,2401,10,10,boxer,99,1024,576
879,2016-04-23 22:38:43+00:00,1377,3758,11,10,pug,71,768,1024
880,2016-04-23 16:34:28+00:00,1106,3511,12,10,samoyed,86,1024,1024
881,2016-04-23 01:41:59+00:00,2608,6910,12,10,chow,65,576,1024
882,2016-04-23 00:41:42+00:00,805,2735,10,10,golden_retriever,86,768,1024
883,2016-04-21 16:00:57+00:00,1663,4760,8,10,norwegian_elkhound,110,768,1024
884,2016-04-21 02:25:47+00:00,1406,3701,4,20,great_dane,41,639,425
885,2016-04-20 02:30:23+00:00,1469,4483,12,10,labrador_retriever,111,1024,1396
886,2016-04-17 00:58:53+00:00,1619,4148,11,10,pomeranian,36,576,1024
887,2016-04-15 15:44:11+00:00,545,2296,11,10,samoyed,132,639,637
888,2016-04-15 01:26:47+00:00,686,2787,12,10,chihuahua,105,768,1024
889,2016-04-15 00:46:48+00:00,553,2220,10,10,newfoundland,88,575,1024
890,2016-04-14 00:55:25+00:00,1340,3710,10,10,rottweiler,65,768,1024
891,2016-04-13 23:15:21+00:00,2226,5735,11,10,pembroke,86,500,299
892,2016-04-13 19:59:42+00:00,856,2570,10,10,unknown,120,1024,716
893,2016-04-13 01:22:10+00:00,1002,3469,9,10,mexican_hairless,125,399,636
894,2016-04-13 00:17:25+00:00,1783,4466,11,10,samoyed,138,768,1024
895,2016-04-12 20:50:42+00:00,1570,4391,10,10,golden_retriever,141,768,1024
896,2016-04-12 01:51:36+00:00,1271,4063,12,10,unknown,108,729,652
897,2016-04-11 15:43:12+00:00,1688,4558,10,10,malamute,119,750,736
898,2016-04-11 03:33:34+00:00,676,2548,11,10,soft-coated_wheaten_terrier,143,577,1024
899,2016-04-11 01:41:07+00:00,1103,3993,10,10,golden_retriever,123,540,961
900,2016-04-11 01:13:34+00:00,836,3104,11,10,dandie_dinmont,141,768,1024
901,2016-04-10 01:20:33+00:00,960,3137,10,10,golden_retriever,73,719,960
902,2016-04-09 23:10:47+00:00,1554,4698,12,10,pembroke,103,750,734
903,2016-04-09 02:47:55+00:00,7105,16944,10,10,pomeranian,139,576,1024
904,2016-04-09 01:35:37+00:00,423,2193,11,10,labrador_retriever,125,1600,1067
905,2016-04-08 20:46:50+00:00,911,2197,10,10,maltese_dog,62,720,960
906,2016-04-08 15:26:28+00:00,465,2431,9,10,boston_bull,140,1024,682
907,2016-04-08 15:05:29+00:00,1354,4401,13,10,unknown,140,640,278
908,2016-04-08 01:19:36+00:00,440,1717,3,10,chihuahua,133,768,1024
909,2016-04-08 00:30:51+00:00,898,3477,11,10,malamute,129,768,1024
910,2016-04-06 22:29:56+00:00,538,2226,11,10,brittany_spaniel,85,1024,1024
911,2016-04-06 19:04:14+00:00,974,2574,10,10,unknown,131,666,889
912,2016-04-06 02:21:30+00:00,1629,5182,11,10,golden_retriever,140,1024,774
913,2016-04-05 18:41:02+00:00,741,2813,9,10,miniature_pinscher,131,576,1024
914,2016-04-04 17:53:31+00:00,1710,5647,12,10,golden_retriever,137,1024,768
915,2016-04-04 15:22:08+00:00,858,2918,10,10,siberian_husky,112,575,1024
916,2016-04-04 01:41:58+00:00,1032,3881,10,10,malinois,84,576,1024
917,2016-04-04 00:55:01+00:00,1436,7559,11,10,pomeranian,145,1024,1365
918,2016-04-03 01:36:11+00:00,185,2143,50,50,siberian_husky,118,576,1024
919,2016-04-02 15:25:47+00:00,950,2508,12,10,yorkshire_terrier,65,576,786
920,2016-04-02 01:52:38+00:00,1681,6104,11,10,golden_retriever,73,1024,768
921,2016-04-01 15:46:52+00:00,775,2867,11,10,pug,99,768,1024
922,2016-04-01 02:51:22+00:00,1506,4177,10,10,dandie_dinmont,138,1024,768
923,2016-04-01 00:26:15+00:00,1147,3500,10,10,staffordshire_bullterrier,140,800,800
924,2016-03-31 23:22:53+00:00,1428,3896,12,10,golden_retriever,69,768,1024
925,2016-03-31 02:09:32+00:00,1390,4925,11,10,unknown,88,768,1024
926,2016-03-31 00:58:29+00:00,612,2727,10,10,west_highland_white_terrier,139,1024,768
927,2016-03-30 16:52:36+00:00,577,2160,10,10,chihuahua,127,1024,1024
928,2016-03-30 15:34:51+00:00,1657,4641,12,10,chihuahua,120,1024,1024
929,2016-03-30 02:56:24+00:00,1081,3732,12,10,chihuahua,114,915,960
930,2016-03-30 01:07:18+00:00,915,3348,9,10,brittany_spaniel,115,640,629
931,2016-03-29 23:29:14+00:00,1265,3728,10,10,great_pyrenees,141,768,1024
932,2016-03-29 01:53:39+00:00,877,2951,4,10,unknown,138,1024,1024
933,2016-03-29 00:12:05+00:00,815,3275,12,10,norfolk_terrier,92,1023,781
934,2016-03-28 01:10:13+00:00,661,2743,10,10,collie,144,666,699
935,2016-03-28 00:43:43+00:00,749,2958,8,10,soft-coated_wheaten_terrier,80,720,537
936,2016-03-27 22:14:49+00:00,787,2078,13,10,pug,70,1024,806
937,2016-03-27 17:25:54+00:00,1252,3903,10,10,labrador_retriever,138,750,792
938,2016-03-27 02:43:58+00:00,705,2973,12,10,siberian_husky,134,768,1024
939,2016-03-27 01:29:02+00:00,646,2553,99,90,golden_retriever,94,750,486
940,2016-03-26 16:15:05+00:00,1218,4374,12,10,brittany_spaniel,128,818,1024
941,2016-03-25 17:03:49+00:00,1163,4005,11,10,great_pyrenees,135,1024,1024
942,2016-03-25 01:35:51+00:00,2558,6502,10,10,whippet,105,600,800
943,2016-03-25 01:29:21+00:00,1313,3998,10,10,malamute,122,768,1024
944,2016-03-24 01:11:29+00:00,5987,17158,10,10,labrador_retriever,64,768,1024
945,2016-03-23 19:09:09+00:00,4443,11090,10,10,great_pyrenees,105,791,763
946,2016-03-23 15:53:42+00:00,1087,3746,10,10,labrador_retriever,108,574,554
947,2016-03-23 00:37:48+00:00,1397,4782,11,10,great_pyrenees,139,768,1024
948,2016-03-22 02:03:52+00:00,918,3378,10,10,labrador_retriever,95,686,1024
949,2016-03-22 01:45:15+00:00,792,2643,7,10,unknown,139,768,1024
950,2016-03-22 01:16:55+00:00,430,2945,11,10,shih-tzu,105,1024,768
951,2016-03-21 23:55:01+00:00,560,2029,6,10,unknown,139,573,1023
952,2016-03-21 17:30:03+00:00,2052,7242,10,10,unknown,107,558,537
953,2016-03-21 02:38:34+00:00,892,2557,11,10,lakeland_terrier,141,640,800
954,2016-03-21 01:54:29+00:00,3635,7924,10,10,ibizan_hound,78,768,1024
955,2016-03-20 23:23:54+00:00,16367,29666,13,10,unknown,54,450,340
956,2016-03-20 20:36:28+00:00,810,3465,9,10,unknown,89,1024,1024
957,2016-03-20 01:28:47+00:00,1005,3253,11,10,pembroke,53,1024,1024
958,2016-03-19 21:41:44+00:00,665,2985,3,10,dandie_dinmont,138,576,1024
959,2016-03-19 01:54:56+00:00,550,2673,11,10,french_bulldog,140,576,1024
960,2016-03-19 01:11:29+00:00,1244,4106,12,10,malamute,109,1024,576
961,2016-03-18 15:05:29+00:00,602,2305,10,10,pembroke,103,600,800
962,2016-03-18 14:19:56+00:00,467,2413,12,10,pembroke,121,768,1024
963,2016-03-18 02:46:49+00:00,510,2090,80,80,soft-coated_wheaten_terrier,109,750,554
964,2016-03-17 22:09:38+00:00,1670,4096,12,10,pembroke,95,1536,2048
965,2016-03-17 01:55:02+00:00,472,1940,11,10,shih-tzu,105,575,759
966,2016-03-17 01:11:26+00:00,1115,4047,11,10,old_english_sheepdog,139,1024,1024
967,2016-03-17 00:58:46+00:00,996,2147,13,10,pug,83,1024,806
968,2016-03-16 17:18:07+00:00,795,2633,11,10,cocker_spaniel,136,768,1024
969,2016-03-16 16:29:35+00:00,788,2467,8,10,pekinese,121,682,1024
970,2016-03-16 14:54:24+00:00,1760,4933,11,10,toy_poodle,136,768,1024
971,2016-03-16 01:46:45+00:00,972,3140,12,10,pembroke,141,1024,1024
972,2016-03-16 00:37:03+00:00,90,597,12,10,unknown,141,640,640
973,2016-03-15 21:24:41+00:00,1073,3165,12,10,chihuahua,78,768,1024
974,2016-03-15 02:25:31+00:00,1052,3179,12,10,chow,131,768,1024
975,2016-03-15 01:48:55+00:00,966,2943,12,10,golden_retriever,132,768,1024
976,2016-03-14 23:19:03+00:00,216,1351,9,10,cocker_spaniel,140,812,1024
